user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,expense_income_diff,savings_delay_ratio,debt_duress
1997,2578.18,2314.4,0.07,2979.66,2,771.0,0.33,487.37,654.57,2,1538.03,32,0,449.34,1991.85,2,1062.6,0,2,31.5,Medium,263.78,0,2019,1,0.8976875159996588,2715.88,0.1890364520708407
1577,4532.96,2762.25,0.36,2286.6,1,664.0,0.37,509.45,299.82,9,1262.0,92,0,366.62,2385.74,2,1465.27,9,1,19.1,High,1770.71,0,2019,1,0.6093700363559352,515.8899999999999,0.11238793194733683
1965,6148.1,3555.9,0.25,2624.66,2,660.0,0.13,978.84,423.54,1,178.61,45,0,530.47,2209.22,2,1199.77,6,0,1.3,Medium,2592.2,0,2019,3,0.5783738065418584,32.460000000000036,0.15921016248922432
1333,1947.27,4457.39,0.26,2997.07,1,669.0,0.46,687.79,596.46,8,396.93,25,0,162.89,2171.38,2,1060.91,5,2,76.4,High,0.0,0,2019,4,2.289045689606475,2997.07,0.3532073107478675
1608,2918.58,1340.14,0.32,2849.76,1,657.0,0.35,534.33,385.09,5,686.51,59,0,342.52,2141.52,2,1094.19,5,0,74.7,Medium,1578.44,0,2019,5,0.45917535239739876,1271.3200000000002,0.18307875747795163
1527,4743.64,3230.18,0.3,3444.56,1,759.0,0.59,447.11,95.44,7,210.13,49,0,338.95,2888.98,2,1055.09,5,2,91.4,High,1513.46,0,2019,5,0.6809496504793786,1931.1,0.09425462303210193
1461,2598.15,3477.97,0.25,3019.66,1,666.0,0.48,450.99,752.74,6,435.09,94,0,679.7,2740.24,2,1321.52,9,2,64.3,High,0.0,0,2019,6,1.3386332582799298,3019.66,0.17358120200912186
1905,3482.5,2302.83,0.33,2970.08,1,630.0,0.15,704.13,321.0,2,683.01,60,0,116.82,2021.61,1,1423.22,6,1,90.1,Low,1179.67,0,2019,7,0.6612577171572146,1790.4099999999999,0.20219095477386934
1925,4313.75,2613.77,0.33,2414.02,1,616.0,0.27,459.07,544.2,5,757.58,45,0,1007.33,2905.84,2,1846.99,7,2,43.3,Medium,1699.98,0,2019,8,0.6059159663865546,714.04,0.10642016806722689
1120,2413.74,2468.21,0.36,1868.91,1,728.0,0.23,775.44,391.76,8,1205.19,60,0,309.67,2016.58,2,1710.16,8,2,6.3,Medium,0.0,0,2019,9,1.022566639323208,1868.91,0.32126078202291886
1942,3351.95,2206.76,0.16,3223.23,1,731.0,0.33,615.16,369.66,7,1342.36,57,0,795.63,1842.64,2,916.09,5,2,51.2,Medium,1145.19,0,2019,10,0.6583511090559228,2078.04,0.18352302391145453
1061,4724.31,3619.56,0.06,2612.59,1,622.0,0.53,477.56,610.37,7,557.75,66,0,457.14,2159.52,2,1127.59,2,2,31.0,High,1104.75,0,2019,11,0.7661563275906957,1507.8400000000001,0.10108566118650131
1857,4744.74,2737.26,0.08,2829.23,1,734.0,0.44,473.71,815.78,8,295.45,64,0,490.81,1374.36,1,1535.78,8,2,46.9,Medium,2007.48,0,2019,12,0.5769041085496782,821.75,0.09983897958581503
1178,4019.61,3348.09,0.09,2223.5,0,662.0,0.44,361.59,39.16,6,1207.1,27,0,373.47,2248.86,2,591.0,0,1,93.2,High,671.52,0,2020,1,0.8329390164717473,1551.98,0.08995648831603065
1563,3366.47,4182.38,0.31,1874.76,1,738.0,0.48,591.37,201.73,5,841.57,34,0,720.15,2563.36,2,2133.36,1,1,21.4,High,0.0,0,2020,2,1.2423636628278287,1874.76,0.17566471704782755
1788,4236.25,1861.05,0.31,3863.63,2,661.0,0.3,375.76,115.31,1,588.55,80,0,388.07,2759.05,1,1059.87,7,2,95.1,Low,2375.2,0,2020,3,0.4393154322809088,1488.4300000000003,0.08870109176748303
1759,3391.04,4857.85,0.37,3028.27,0,726.0,0.17,420.55,748.4,2,1696.56,83,0,879.56,1430.28,2,1914.63,4,1,5.9,Medium,0.0,0,2020,4,1.4325546145135417,3028.27,0.12401800037746533
1718,2598.82,2864.59,0.13,2660.26,0,671.0,0.11,758.38,0.0,1,447.74,32,0,866.5,1636.85,0,1055.44,1,0,83.2,Medium,0.0,0,2020,5,1.1022656436382665,2660.26,0.29181705543285025
1250,3511.52,3264.87,0.3,2937.08,2,665.0,0.27,37.48,696.03,2,1044.62,22,0,752.48,2461.02,0,658.9,4,2,31.2,Medium,246.65,0,2020,6,0.9297597621542807,2690.43,0.010673440561352348
1671,3735.72,3341.88,0.23,2812.9,2,674.0,0.4,572.46,298.72,6,951.49,82,0,310.85,1917.47,2,1430.52,5,2,90.5,High,393.84,0,2020,7,0.8945745398477403,2419.06,0.1532395361536732
1224,2829.98,2944.6,0.29,3228.37,0,695.0,0.41,558.19,254.35,7,808.29,52,0,534.4,1254.88,2,1527.49,7,2,56.4,Medium,0.0,0,2020,8,1.0405020530180424,3228.37,0.19724167661962277
1947,2249.7,3320.08,0.36,2595.9,2,644.0,0.45,563.4,393.77,4,1159.91,79,0,740.21,2155.4,0,1587.66,9,1,28.4,High,0.0,0,2020,9,1.4757878828288218,2595.9,0.25043339111881585
1538,5275.13,2932.46,0.31,3945.1,1,661.0,0.4,743.21,264.15,9,766.96,87,0,284.43,1907.7,2,1290.68,9,2,9.8,Medium,2342.67,0,2020,10,0.5559028877013458,1602.4299999999998,0.140889418838967
1070,5822.68,3179.36,0.21,3325.13,2,628.0,0.2,507.93,29.11,1,761.82,54,0,339.71,1000.0,2,970.58,3,2,93.4,Medium,2643.32,0,2020,11,0.5460303502854356,681.81,0.08723302671622002
1568,2841.36,2155.87,0.26,2378.99,1,786.0,0.36,441.54,0.0,1,745.31,43,0,839.27,1766.43,0,1259.7,4,1,52.7,Medium,685.49,0,2020,12,0.7587458118647408,1693.4999999999998,0.15539741532224005
1561,5173.36,1901.57,0.26,2810.5,0,720.0,0.46,253.85,347.42,5,912.0,77,0,799.8,1000.0,2,958.44,2,2,56.6,Medium,3271.79,1,2021,1,0.3675696259297633,-461.28999999999996,0.04906869036757543
1726,3916.1,3321.43,0.12,3274.45,1,598.0,0.28,369.36,275.25,1,2192.03,75,0,657.48,3000.99,2,911.81,0,2,64.8,Medium,594.67,0,2021,2,0.8481473915374991,2679.7799999999997,0.09431832690687164
1109,4870.59,3461.87,0.22,2200.37,0,643.0,0.25,371.28,380.98,3,448.36,81,0,254.78,1622.42,2,1256.79,2,2,15.9,Medium,1408.72,0,2021,3,0.7107701531026015,791.6499999999999,0.07622895788805872
1532,3192.65,2536.07,0.15,3016.3,2,629.0,0.28,428.2,110.83,4,1500.46,68,0,397.23,2430.85,2,1639.1,1,1,28.1,Low,656.58,0,2021,4,0.7943463893630683,2359.7200000000003,0.1341205581570169
1433,4364.93,2068.6,0.32,2835.57,1,630.0,0.18,524.35,0.0,8,1337.57,47,0,773.77,2679.95,2,1535.82,8,2,18.9,Low,2296.33,0,2021,5,0.47391367100961523,539.2400000000002,0.12012792874112528
1469,4424.01,3273.45,0.39,2313.13,1,734.0,0.41,399.9,448.44,6,1072.04,51,0,688.96,1000.0,2,1040.46,6,1,42.1,High,1150.56,0,2021,6,0.7399282551350471,1162.5700000000002,0.09039310489804497
1942,3950.61,4145.59,0.08,3392.67,0,717.0,0.22,656.13,94.21,4,972.52,37,0,348.13,1725.78,2,1722.81,2,2,40.4,Medium,0.0,0,2021,7,1.0493544034971813,3392.67,0.16608321246592297
1191,3552.09,2608.6,0.31,2597.95,1,674.0,0.16,537.44,352.15,1,1932.91,22,0,536.73,3491.05,2,547.59,0,1,94.8,Medium,943.49,0,2021,8,0.7343845454366302,1654.4599999999998,0.15130247262879037
1975,3780.84,2435.75,0.4,2923.72,1,639.0,0.25,452.79,577.32,3,244.24,38,0,474.94,2171.6,1,1811.64,6,1,14.4,Low,1345.09,0,2021,9,0.6442351435130818,1578.6299999999999,0.11975910115212493
1611,4348.0,2301.0,0.16,2533.29,1,714.0,0.39,210.95,335.33,4,976.95,79,0,818.7,2833.09,2,1248.21,5,1,13.0,Medium,2047.0,0,2021,10,0.5292088316467342,486.28999999999996,0.04851655933762649
1869,4451.58,2430.48,0.13,3152.31,2,826.0,0.2,600.37,799.51,3,1704.66,45,0,456.41,2881.27,2,1268.71,4,2,45.9,Medium,2021.1,0,2021,11,0.5459814268192417,1131.21,0.13486672147866602
1247,4514.39,2230.66,0.17,2506.81,1,589.0,0.36,811.28,83.75,3,957.85,81,0,669.9,2321.88,2,1666.56,3,2,72.0,Medium,2283.73,0,2021,12,0.4941221294571359,223.07999999999993,0.17970977252740677
1117,4224.96,2896.18,0.23,3389.0,2,590.0,0.39,478.88,113.33,4,632.33,93,0,748.45,1618.49,2,647.79,0,2,13.9,Medium,1328.78,0,2022,1,0.6854928804059683,2060.2200000000003,0.11334545179125956
1401,3522.96,3828.39,0.05,3072.32,0,682.0,0.36,279.02,298.87,8,1881.79,45,0,302.61,1994.3,2,1237.43,6,2,61.9,High,0.0,0,2022,2,1.0866969820832482,3072.32,0.07920044508027341
1805,5599.7,2721.35,0.34,2719.29,2,523.0,0.15,586.9,1049.32,5,0.0,81,0,547.21,1000.0,1,999.3,0,2,82.8,Medium,2878.35,1,2022,3,0.4859813918602782,-159.05999999999995,0.10480918620640392
1808,4148.47,3669.69,0.36,2487.54,0,720.0,0.32,369.29,45.38,8,2083.31,46,0,814.04,2672.96,2,1480.44,0,0,91.5,High,478.78,0,2022,4,0.884588776102997,2008.76,0.08901836098609849
1733,5173.72,3570.01,0.37,2631.98,1,650.0,0.47,695.4,412.01,5,817.05,50,0,604.38,2388.88,2,1071.56,4,2,44.7,High,1603.71,0,2022,5,0.690027678343629,1028.27,0.13441005698027725
1856,878.47,3711.08,0.12,2918.12,2,694.0,0.29,766.45,451.01,4,1628.87,25,0,585.98,1678.89,2,1729.85,9,2,5.7,Medium,0.0,0,2022,6,4.224481200268649,2918.12,0.8724828394822817
1317,5784.09,3430.15,0.17,3111.91,1,721.0,0.39,708.76,773.55,1,1764.62,74,0,609.4,2013.63,2,1291.04,4,1,78.2,High,2353.94,0,2022,7,0.5930319203193588,757.9699999999998,0.12253612927876295
1491,3598.39,3003.42,0.14,2793.03,1,652.0,0.5,594.12,602.97,3,920.91,44,0,397.14,1625.5,1,1770.26,0,2,50.4,High,594.97,0,2022,8,0.834656610317392,2198.0600000000004,0.16510717293011598
1643,3751.22,4491.63,0.14,3562.7,1,672.0,0.48,210.01,391.71,5,1726.02,25,0,357.57,1613.11,2,583.68,3,0,78.4,High,0.0,0,2022,9,1.1973784528766642,3562.7,0.055984453057938484
1865,4018.19,2347.54,0.36,3538.24,0,723.0,0.44,321.21,559.82,5,811.69,20,0,792.24,2164.37,0,300.0,2,2,39.6,Medium,1670.65,0,2022,10,0.5842282221597286,1867.5899999999997,0.07993897749981957
1194,4405.6,2086.74,0.25,3067.48,0,667.0,0.31,690.36,291.7,2,1254.99,78,0,604.26,1317.03,0,1402.39,8,0,42.6,Medium,2318.86,0,2022,11,0.4736562556745959,748.6199999999999,0.1567005629199201
1889,3988.46,4850.38,0.23,3107.88,1,726.0,0.39,503.97,513.48,2,997.14,38,0,98.36,2494.41,2,962.58,4,0,43.7,High,0.0,0,2022,12,1.2161034584777082,3107.88,0.12635704006057477
1760,2349.1,3478.14,0.24,3023.22,1,741.0,0.6,547.97,478.93,1,1723.6,88,0,797.64,2166.48,2,1041.19,7,1,34.4,High,0.0,0,2023,1,1.4806266229619856,3023.22,0.23326806010812653
1845,3384.49,3124.1,0.08,2997.07,1,611.0,0.19,297.28,279.95,3,625.08,66,1,525.95,1865.02,2,1226.57,8,0,36.4,Medium,260.39,0,2023,2,0.9230637407703968,2736.6800000000003,0.08783598119657614
1300,2772.8,3557.14,0.36,3356.31,1,640.0,0.47,363.99,420.95,7,1376.08,28,0,423.83,1419.48,2,1254.4,6,2,12.9,High,0.0,0,2023,3,1.2828693017888053,3356.31,0.13127163877668782
1942,3791.64,3048.59,0.29,3367.34,1,665.0,0.12,436.53,255.32,1,727.69,98,0,492.46,2540.57,1,1586.13,4,2,55.9,Medium,743.05,0,2023,4,0.8040293909759366,2624.29,0.11512960091147893
1639,5591.87,2156.97,0.16,2462.58,0,653.0,0.57,790.76,0.0,8,467.08,98,0,403.2,3084.99,2,1334.98,5,2,42.1,Medium,3434.9,1,2023,5,0.38573321625860396,-972.3200000000002,0.14141244342232562
1722,5463.62,2816.29,0.25,2446.48,1,739.0,0.46,580.65,220.9,5,1519.15,86,0,842.28,2560.7,0,1018.91,7,1,44.1,High,2647.33,1,2023,6,0.5154622759269495,-200.8499999999999,0.10627569267262364
1351,5500.56,2501.94,0.34,3216.31,1,678.0,0.17,131.92,0.0,1,479.11,41,0,416.96,1793.33,2,739.18,0,2,49.5,Low,2998.62,0,2023,7,0.4548518696278197,217.69000000000005,0.023983012638713146
1680,4786.28,2579.17,0.24,3106.51,1,689.0,0.13,697.21,728.56,7,1494.09,40,0,786.79,3247.95,1,1074.03,8,2,45.6,Low,2207.11,0,2023,8,0.5388673458301646,899.4000000000001,0.1456684523262325
1432,3035.68,2846.88,0.4,2889.28,0,631.0,0.53,610.9,344.4,3,1150.27,50,0,897.23,1452.31,2,1335.64,7,2,79.6,High,188.8,0,2023,9,0.9378063564012018,2700.48,0.201239919886154
1077,2216.99,3393.73,0.33,3273.4,2,718.0,0.27,977.65,839.46,3,489.56,50,0,498.4,3829.47,2,785.53,8,0,42.4,Medium,0.0,0,2023,10,1.5307827279329183,3273.4,0.44098078926833234
1848,4581.92,4121.99,0.39,2635.18,1,680.0,0.51,475.71,81.65,3,2116.1,81,0,300.61,2129.07,2,1371.69,0,2,28.7,High,459.93,0,2023,11,0.8996206830324405,2175.25,0.10382328805391626
1254,2335.32,3350.56,0.06,2856.34,0,659.0,0.23,813.66,388.09,7,1200.13,31,0,624.75,2607.93,2,1172.8,8,1,5.2,Medium,0.0,0,2019,1,1.4347327132898273,2856.34,0.3484147782744977
1984,4529.28,3330.63,0.21,3601.6,1,674.0,0.41,497.97,415.73,8,1029.0,34,0,623.43,2072.06,2,1605.25,2,0,35.9,Medium,1198.65,0,2019,1,0.7353552882577364,2402.95,0.10994462696057652
1810,3107.16,2657.15,0.09,2755.0,1,675.0,0.37,89.65,365.92,7,1137.77,62,0,632.18,1992.41,2,300.0,3,2,37.9,Medium,450.01,0,2019,3,0.8551699944643985,2304.99,0.028852714375828734
1928,4721.11,3425.31,0.21,3193.98,1,688.0,0.11,335.82,256.28,6,1563.67,97,0,632.74,1726.92,2,1487.11,0,2,45.8,Medium,1295.8,0,2019,4,0.7255306485127438,1898.18,0.07113157710792589
1229,3908.56,3196.97,0.18,3962.26,2,807.0,0.18,563.12,546.06,2,1550.13,41,0,689.1,2458.84,2,1746.55,9,1,20.2,Low,711.59,0,2019,5,0.8179406226333995,3250.67,0.14407352068280901
1320,4813.79,2222.54,0.21,3386.62,1,645.0,0.19,571.44,323.59,5,378.27,38,0,493.48,3700.98,1,1025.64,8,1,49.6,Low,2591.25,0,2019,5,0.46170273318944116,795.3699999999999,0.11870895905305384
1295,3797.07,3606.88,0.39,2300.44,1,736.0,0.2,382.19,903.44,1,39.23,80,0,643.59,2155.69,0,1728.14,0,2,95.0,Medium,190.19,0,2019,6,0.9499113790369943,2110.25,0.1006539252634268
1784,4018.31,1566.09,0.12,2757.69,1,765.0,0.26,414.11,316.5,8,1123.86,98,0,238.58,1612.76,2,1304.51,1,2,3.9,Medium,2452.22,0,2019,7,0.3897384721437619,305.47000000000025,0.10305576224830837
1283,6187.45,3518.25,0.23,2703.76,0,676.0,0.22,733.8,443.23,6,976.4,79,0,457.05,2462.77,0,612.75,9,1,56.2,Medium,2669.2,0,2019,8,0.56861065543964,34.5600000000004,0.11859489773654736
1567,2602.7,3487.53,0.38,2589.63,1,654.0,0.19,306.94,289.13,1,1684.59,34,0,236.9,1778.1,2,1418.38,5,1,86.1,Medium,0.0,0,2019,9,1.339966188957621,2589.63,0.11793137895262612
1634,3970.71,4435.95,0.15,2748.72,2,676.0,0.44,640.58,273.26,6,1635.22,35,0,852.02,2311.11,0,1355.55,2,1,29.9,High,0.0,0,2019,10,1.1171679624047084,2748.72,0.16132631191902708
1800,4896.1,3404.36,0.24,2018.65,0,757.0,0.36,542.81,487.6,2,838.45,70,0,687.49,1928.02,2,851.91,9,2,65.4,High,1491.74,0,2019,11,0.6953207655072404,526.9100000000001,0.11086579113988683
1108,2149.49,3535.83,0.06,3321.08,1,662.0,0.58,537.2,577.28,5,442.88,93,0,337.93,1883.77,2,904.08,9,0,84.9,High,0.0,0,2019,12,1.6449622933812207,3321.08,0.24991974840543577
1332,4425.12,2375.51,0.25,3099.92,1,656.0,0.15,379.77,221.77,3,1568.27,53,0,861.52,2568.6,2,798.01,7,2,7.9,Low,2049.61,0,2020,1,0.5368238601439058,1050.31,0.08582140145351991
1521,4516.16,3683.37,0.31,1824.49,0,685.0,0.23,297.37,155.75,7,1878.64,42,0,440.47,1503.34,2,1362.81,6,1,33.7,Medium,832.79,0,2020,2,0.8155977644724722,991.7,0.06584576277191242
1749,4960.36,3565.49,0.35,2418.21,2,654.0,0.57,781.6,436.03,5,1351.29,25,0,289.44,3135.85,1,947.18,0,1,77.0,High,1394.87,0,2020,3,0.7187966196001904,1023.3400000000001,0.15756920868646632
1244,3579.28,3564.95,0.08,3138.08,1,578.0,0.55,697.35,582.85,1,1135.29,49,0,461.58,2004.93,2,982.64,7,2,73.5,High,14.33,0,2020,4,0.9959964015109183,3123.75,0.19482968641738002
1852,4195.32,4528.08,0.06,3192.45,1,722.0,0.43,789.01,436.08,2,246.74,57,0,504.13,2207.11,2,770.82,1,0,92.6,High,0.0,0,2020,5,1.0793169531763966,3192.45,0.18806908650591614
1353,3861.33,2315.84,0.36,2977.54,2,677.0,0.29,434.62,709.77,6,747.03,36,0,846.35,1453.05,2,803.2,6,1,12.7,Low,1545.49,0,2020,6,0.5997518989570951,1432.05,0.11255707230410247
1370,4628.51,2707.27,0.17,3734.83,0,661.0,0.22,447.31,585.0,6,246.27,49,0,910.56,2398.46,1,818.51,4,2,61.5,Low,1921.24,0,2020,7,0.5849117750636814,1813.59,0.09664233198156642
1849,4985.68,3857.51,0.35,2972.64,1,779.0,0.22,476.72,712.01,3,866.14,60,0,550.23,2524.21,2,872.95,1,0,55.3,Medium,1128.17,0,2020,8,0.7737179281462108,1844.4699999999998,0.09561784952102823
1770,4960.6,3365.61,0.3,3305.15,1,702.0,0.1,648.79,1084.24,9,975.05,25,0,629.38,2203.43,2,1697.35,6,1,7.7,Medium,1594.99,0,2020,9,0.6784683304438979,1710.16,0.13078861428053057
1971,3400.45,2751.58,0.29,3033.65,1,767.0,0.51,374.47,0.0,2,941.59,39,0,798.83,2362.15,2,1239.84,8,1,1.7,High,648.87,0,2020,10,0.8091811377905865,2384.78,0.1101236601038098
1439,4381.57,3102.35,0.11,3022.66,1,628.0,0.52,354.83,456.38,5,914.8,39,0,953.03,1807.13,2,1779.79,5,2,76.0,High,1279.22,0,2020,11,0.7080452897020931,1743.4399999999998,0.08098238759166235
1045,3925.11,3033.29,0.37,2635.8,1,612.0,0.1,331.05,243.98,1,1115.71,94,0,529.17,1566.64,2,1266.81,9,0,99.0,Medium,891.82,0,2020,12,0.7727910810142901,1743.98,0.08434158533136651
1196,2046.45,4009.84,0.4,3060.09,1,663.0,0.28,362.11,730.73,8,315.68,87,0,452.14,2178.34,2,1651.71,8,2,46.6,Medium,0.0,0,2021,1,1.9594126414034059,3060.09,0.17694544210706345
1317,4301.87,2687.81,0.28,3167.77,1,715.0,0.59,960.2,527.68,3,884.83,98,0,476.81,1884.19,2,1060.97,7,2,25.0,Medium,1614.06,0,2021,2,0.6248003775102455,1553.71,0.22320525724859192
1239,4030.27,4110.0,0.08,3068.57,1,682.0,0.51,519.56,369.45,6,1814.19,82,0,647.95,1579.39,2,1138.58,9,2,95.0,High,0.0,0,2021,3,1.0197827937086101,3068.57,0.1289144399754855
1183,4628.88,3948.03,0.21,2901.07,2,684.0,0.55,721.14,455.05,2,1553.77,55,0,731.04,2352.05,2,1376.24,1,0,99.0,High,680.85,0,2021,4,0.8529125836055375,2220.2200000000003,0.1557914657541349
1542,4199.72,3447.17,0.38,2524.56,2,637.0,0.3,781.35,401.6,3,1139.96,53,0,586.17,1683.32,2,977.54,3,0,12.2,Medium,752.55,0,2021,5,0.820809482536931,1772.01,0.1860481174935472
1018,3727.2,2866.51,0.34,3024.36,1,756.0,0.37,715.66,651.92,2,767.64,85,0,233.62,2389.16,1,819.47,4,0,8.9,Medium,860.69,0,2021,6,0.7690786649495601,2163.67,0.1920100880017171
1680,4566.2,2625.76,0.17,1714.73,0,718.0,0.36,698.12,302.37,3,492.93,95,0,298.67,3050.94,0,1011.88,5,1,58.1,High,1940.44,1,2021,7,0.5750427050939513,-225.71000000000004,0.152888616354956
1715,3905.58,3644.25,0.34,2970.4,2,742.0,0.56,493.53,511.12,1,1729.69,98,0,775.94,1854.28,2,1025.89,9,0,10.5,High,261.33,0,2021,8,0.9330880432611802,2709.07,0.1263653541855499
1191,4625.76,3753.91,0.17,2701.65,2,727.0,0.3,128.14,0.0,8,900.37,34,0,639.96,1946.77,2,1224.58,2,2,50.7,Medium,871.85,0,2021,9,0.8115228632700355,1829.8000000000002,0.027701393933105042
1419,4153.75,2946.18,0.37,2685.02,2,680.0,0.31,577.34,482.11,4,1297.86,72,0,686.32,2952.92,0,1156.4,3,2,81.7,Medium,1207.57,0,2021,10,0.7092819741197712,1477.45,0.13899247667770087
1287,2929.28,2062.0,0.18,3302.54,2,769.0,0.35,736.25,644.58,8,1136.83,81,0,629.97,1122.05,2,1149.32,6,2,92.6,Medium,867.28,0,2021,11,0.7039272449202534,2435.26,0.2513416266113174
1701,2378.14,3431.58,0.09,3004.2,1,609.0,0.53,0.0,201.84,8,1887.34,86,0,446.63,1822.37,2,1372.98,3,1,63.8,High,0.0,0,2021,12,1.4429680338415738,3004.2,0.0
1528,2932.61,3926.52,0.16,2976.24,1,714.0,0.18,463.01,0.0,3,534.47,60,0,261.2,2403.36,2,955.07,1,2,11.7,Medium,0.0,0,2022,1,1.338916528280269,2976.24,0.15788325075615237
1271,4008.54,2737.67,0.23,2528.4,2,629.0,0.15,587.48,150.28,5,1254.63,62,0,730.14,2945.52,2,1646.5,4,2,6.2,Medium,1270.87,0,2022,2,0.6829593817200278,1257.5300000000002,0.14655710059023985
1119,4018.94,2129.49,0.26,3067.24,1,652.0,0.57,727.8,709.48,7,846.47,62,0,238.98,2600.49,2,1007.75,3,2,41.6,Medium,1889.45,0,2022,3,0.5298635958735387,1177.7899999999997,0.18109252688519858
1322,4729.29,1401.51,0.33,2655.49,1,636.0,0.38,115.85,665.94,8,996.27,76,0,286.52,2161.93,2,570.3,6,2,45.2,Medium,3327.78,1,2022,4,0.29634680892903587,-672.2900000000004,0.02449627745390957
1863,4371.96,2455.72,0.36,2535.29,1,760.0,0.17,346.45,553.16,5,1123.53,59,0,391.69,1875.97,2,958.13,2,1,49.2,Medium,1916.24,0,2022,5,0.5616977282500297,619.05,0.07924363443398384
1510,4552.98,3002.22,0.1,2919.41,1,657.0,0.41,560.19,379.79,2,427.6,20,0,964.29,2484.22,1,1729.39,8,0,26.4,Medium,1550.76,0,2022,6,0.6593967028188132,1368.6499999999999,0.1230380981247447
1199,4745.46,2585.7,0.2,2623.14,2,682.0,0.42,654.38,863.13,3,296.47,76,0,152.45,1263.81,2,1237.81,0,2,37.4,Medium,2159.76,0,2022,7,0.5448786840474895,463.37999999999965,0.13789601008121447
1260,4820.37,2712.34,0.07,2917.38,1,724.0,0.48,340.47,221.39,8,1462.83,67,0,211.92,1714.96,2,1695.02,0,0,77.2,High,2108.03,0,2022,8,0.5626829475745638,809.3499999999999,0.07063150753987765
1005,5907.23,2670.07,0.31,2905.78,1,688.0,0.15,558.97,398.13,5,1354.07,64,0,658.11,2295.59,2,1208.49,6,0,25.3,Medium,3237.16,1,2022,9,0.45200034533952466,-331.37999999999965,0.09462472258571278
1145,5196.78,3775.28,0.05,2880.0,0,704.0,0.21,634.59,433.45,4,1068.71,63,0,799.53,2485.54,2,361.49,0,2,32.2,Medium,1421.5,0,2022,10,0.7264652342412032,1458.5,0.12211215406463234
1391,3008.33,2707.59,0.16,2970.39,2,662.0,0.52,331.77,393.5,4,573.03,27,0,528.58,2332.52,2,1616.83,4,0,78.2,High,300.74,0,2022,11,0.9000309141616778,2669.6499999999996,0.11028377870778804
1829,4589.2,2140.76,0.36,2019.69,0,682.0,0.46,245.8,285.51,2,921.04,58,0,666.19,2528.63,0,1411.3,5,1,60.2,High,2448.44,1,2022,12,0.46647781748452893,-428.75,0.05356053342630524
1578,4151.52,3116.6,0.22,2889.56,0,623.0,0.55,589.79,442.22,4,754.9,21,0,124.82,1781.24,2,529.5,1,2,23.2,High,1034.92,0,2023,1,0.7507129918680386,1854.6399999999999,0.14206603846302074
1026,4517.63,2694.5,0.2,2979.15,2,648.0,0.59,752.08,592.76,7,88.41,95,0,680.79,1599.26,2,540.69,8,2,30.3,High,1823.13,0,2023,2,0.5964410542696059,1156.02,0.16647667028951021
1329,3282.64,3340.16,0.15,3883.44,1,737.0,0.6,307.81,300.92,5,719.85,25,0,523.37,2411.47,2,1614.83,2,2,84.7,Medium,0.0,0,2023,3,1.0175224819048083,3883.44,0.0937690395535301
1961,5793.84,3009.44,0.37,2895.1,2,634.0,0.31,89.89,588.66,8,773.82,40,0,516.09,1000.0,1,300.0,8,2,44.7,Medium,2784.4,0,2023,4,0.5194206260442125,110.69999999999982,0.015514753600375571
1798,916.04,3094.28,0.26,2511.34,1,680.0,0.18,409.43,882.13,7,1389.3,48,0,543.92,1000.0,2,857.33,0,1,37.7,Medium,0.0,0,2023,5,3.3778874284965728,2511.34,0.4469564647831973
1822,3196.81,2748.36,0.24,2671.3,1,576.0,0.39,425.05,341.02,7,2046.22,40,0,828.51,1608.31,2,1166.25,3,1,12.3,Medium,448.45,0,2023,6,0.8597195329093691,2222.8500000000004,0.1329606701680738
1623,3884.77,3691.02,0.34,3562.9,2,640.0,0.22,762.35,545.5,5,660.4,34,0,494.58,2567.83,2,1713.33,4,2,16.6,Medium,193.75,0,2023,7,0.9501257474702492,3369.15,0.1962407040828672
1615,6303.25,2367.02,0.39,3291.62,2,690.0,0.34,627.34,371.63,1,74.49,48,0,462.13,1725.06,0,1114.01,8,1,10.2,Medium,3936.23,1,2023,8,0.37552373775433306,-644.6100000000001,0.09952643477571095
1161,6580.84,2714.76,0.12,2997.07,2,657.0,0.47,232.56,50.39,3,1815.1,93,0,473.14,1752.62,2,981.29,6,2,4.7,High,3866.08,1,2023,9,0.4125248448526328,-869.0099999999998,0.03533895368980252
1358,2303.02,3598.26,0.3,2229.49,1,663.0,0.44,455.64,573.45,8,1127.97,64,0,708.84,2370.78,2,1711.78,4,2,99.0,High,0.0,0,2023,10,1.5624093581471286,2229.49,0.19784456930465213
1676,3441.61,3902.53,0.18,2686.9,0,720.0,0.37,362.76,726.65,9,1653.31,46,0,538.13,2155.96,1,1816.79,0,2,71.0,High,0.0,0,2023,11,1.1339256917547311,2686.9,0.10540415677546264
1180,2739.6,3771.22,0.2,2381.32,0,699.0,0.12,202.75,132.88,9,143.83,39,0,187.94,1717.87,2,1093.59,0,2,15.4,Medium,0.0,0,2019,1,1.376558621696598,2381.32,0.07400715432909914
